iso,country,ndc,date,num_words,biodiversity_freq_per_10000,fisheries_freq_per_10000,ocean ecosystems_freq_per_10000,coastal impacts_freq_per_10000,blue economy_freq_per_10000,policy_freq_per_10000,industry_freq_per_10000,pollutants/waste_freq_per_10000,climate change_freq_per_10000,law_freq_per_10000,coastal development_freq_per_10000,turbidity_freq_per_10000,justice_freq_per_10000,natural disasters_freq_per_10000,habitat loss_freq_per_10000,pelagic_freq_per_10000,wetland_freq_per_10000,sediment_freq_per_10000,ocean_freq_per_10000,funding_freq_per_10000,algal bloom_freq_per_10000,antarctic_freq_per_10000,long-line fisheries_freq_per_10000,deoxygenation_freq_per_10000,wastewater_freq_per_10000,sealevel rise_freq_per_10000,SIDS_freq_per_10000,global warming_freq_per_10000,offshore_freq_per_10000,coast_freq_per_10000,seabirds_freq_per_10000,sanitation_freq_per_10000,aquaculture_freq_per_10000,seagrass_freq_per_10000,oxygen_freq_per_10000,sustanability_freq_per_10000,marine_freq_per_10000,deep ocean_freq_per_10000,sargassum_freq_per_10000,hypoxia_freq_per_10000,acidification_freq_per_10000,contaminants_freq_per_10000,offshore wind_freq_per_10000,maritime_freq_per_10000,jurisdiction_freq_per_10000,exploitation_freq_per_10000,oil spills_freq_per_10000,small island developing nations_freq_per_10000,estuary_freq_per_10000,protected species_freq_per_10000,algae_freq_per_10000,blue carbon_freq_per_10000,mangrove_freq_per_10000,hurricane_freq_per_10000,fracking_freq_per_10000,arctic_freq_per_10000,sealevel_freq_per_10000,fertilizers_freq_per_10000,plastics_freq_per_10000,enforcement_freq_per_10000,reef_freq_per_10000,ice melt_freq_per_10000,persistant organic pollutants_freq_per_10000,commercial shipping_freq_per_10000,sea_freq_per_10000,bycatch_freq_per_10000,plankton_freq_per_10000,disaster relief_freq_per_10000,fish_freq_per_10000,conservation_freq_per_10000,seafood industry_freq_per_10000,eutrophication_freq_per_10000,oil_freq_per_10000,endangered species_freq_per_10000,marine mammals_freq_per_10000,benthos_freq_per_10000,underwater noise_freq_per_10000,trawling_freq_per_10000,microplastics_freq_per_10000,overfishing_freq_per_10000,marsh_freq_per_10000,sewage_freq_per_10000,marine research_freq_per_10000,ocean warming_freq_per_10000,kelp forest_freq_per_10000,ecotourism_freq_per_10000,oil drilling_freq_per_10000,coral_freq_per_10000,tsunami_freq_per_10000,resource management_freq_per_10000,heavy metals_freq_per_10000,international waters_freq_per_10000,marine protected areas_freq_per_10000,keyword_freq_per_10000,numeric_code
KAZ,Kazakhstan,2,6/27/23,15784,2.534211860111505,0.0,30.410542321338067,3.8013177901672583,0.0,29.14343639128231,3.8013177901672583,5.06842372022301,2.534211860111505,1.2671059300557526,0.0,0.0,0.0,1.2671059300557526,0.0,0.0,1.2671059300557526,0.0,2.534211860111505,3.8013177901672583,0.0,0.0,0.0,0.0,1.2671059300557526,0.0,19.00658895083629,1.2671059300557526,0.0,1.2671059300557526,0.0,1.2671059300557526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.534211860111505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2671059300557526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.609224531170806,0.0,0.0,0.0,0.0,5.06842372022301,0.0,0.0,3.8013177901672583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.49214394323366,398
KEN,Kenya,2,12/28/20,8956,23.44796784278696,0.0,20.098258150960252,20.098258150960252,2.2331397945511386,24.564537740062526,13.398838767306833,3.349709691826708,1.1165698972755693,2.2331397945511386,0.0,0.0,0.0,0.0,0.0,0.0,3.349709691826708,0.0,3.349709691826708,1.1165698972755693,0.0,0.0,0.0,0.0,0.0,0.0,16.74854845913354,1.1165698972755693,0.0,8.932559178204555,0.0,2.2331397945511386,0.0,0.0,0.0,0.0,1.1165698972755693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.582849486377847,0.0,0.0,0.0,0.0,0.0,2.2331397945511386,2.2331397945511386,0.0,0.0,0.0,0.0,1.1165698972755693,0.0,1.1165698972755693,1.1165698972755693,0.0,0.0,0.0,10.049129075480126,0.0,0.0,0.0,7.815989280928987,2.2331397945511386,0.0,0.0,5.582849486377847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1165698972755693,0.0,2.2331397945511386,0.0,1.1165698972755693,1.1165698972755693,0.0,0.0,84.85931219294328,404
KIR,Kiribati,1,9/21/16,11857,56.50670490005904,0.0,164.45981276882856,58.19347221050856,0.0,61.5670068314076,6.747069241798093,2.5301509656742853,20.241207725394283,2.5301509656742853,0.0,0.0,0.0,1.6867673104495233,0.0,0.0,0.0,0.0,16.867673104495235,33.73534620899047,0.0,0.8433836552247617,0.0,0.0,0.0,7.590452897022856,21.084591380619045,0.8433836552247617,0.0,30.361811588091424,0.0,1.6867673104495233,0.0,3.3735346208990467,0.0,0.0,4.216918276123809,0.0,0.0,0.0,5.060301931348571,0.8433836552247617,0.0,1.6867673104495233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.277220207472379,0.0,0.0,0.8433836552247617,7.590452897022856,0.8433836552247617,0.0,0.8433836552247617,7.590452897022856,0.0,0.0,0.0,93.61558572994855,0.0,0.0,0.0,10.963987517921902,3.3735346208990467,0.0,0.0,4.216918276123809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6867673104495233,0.0,0.0,0.0,0.0,0.0,0.0,13.494138483596187,0.0,0.0,0.0,0.0,0.0,286.750442776419,296
KOR,Korea,2,12/23/21,12636,18.99335232668566,0.0,12.662234884457106,14.245014245014247,0.0,49.066160177271286,6.331117442228553,6.331117442228553,1.5827793605571383,4.748338081671415,0.0,0.0,0.0,0.0,0.0,0.0,4.748338081671415,0.0,0.7913896802785692,11.870845204178536,0.0,0.0,0.0,0.0,3.1655587211142766,0.0,28.490028490028493,1.5827793605571383,0.0,4.748338081671415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5827793605571383,3.1655587211142766,1.5827793605571383,0.0,0.0,0.0,0.0,11.870845204178536,0.0,0.0,0.0,9.49667616334283,2.3741690408357075,0.0,0.0,4.748338081671415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.96676163342829,410
KWT,Kuwait,2,10/12/21,8465,18.901358535144713,0.0,25.989367985823982,17.72002362669817,0.0,73.24276432368576,20.08269344359126,4.725339633786178,9.450679267572356,23.62669816893089,0.0,0.0,0.0,2.362669816893089,0.0,0.0,0.0,0.0,0.0,4.725339633786178,0.0,0.0,0.0,0.0,4.725339633786178,0.0,41.34672179562906,7.088009450679268,0.0,12.994683992911991,0.0,0.0,0.0,0.0,0.0,0.0,10.6320141760189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.362669816893089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.357353809805078,0.0,0.0,0.0,14.176018901358535,3.544004725339634,0.0,0.0,20.08269344359126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.02421736562314,414
KGZ,Kyrgyzstan,2,10/9/21,14261,0.0,0.0,16.82911436785639,0.0,0.0,41.3715728209803,4.908491690624781,5.6097047892854635,5.6097047892854635,1.4024261973213659,0.0,0.0,0.7012130986606829,3.5060654933034145,0.0,0.0,0.0,0.7012130986606829,0.7012130986606829,14.024261973213658,0.0,0.0,0.0,0.0,2.103639295982049,0.0,21.03639295982049,2.103639295982049,0.0,0.0,0.0,2.8048523946427317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7012130986606829,0.0,0.0,0.0,0.0,0.0,0.0,16.127901269195707,0.0,0.0,0.0,0.0,4.207278591964098,0.0,0.0,4.207278591964098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3285884580324,417
LAO,Laos,2,5/11/21,10205,10.779029887310141,0.0,20.578147966682998,9.799118079372857,0.0,37.23664870161686,4.899559039686428,9.799118079372857,1.9598236158745714,3.919647231749143,0.0,0.0,0.0,1.9598236158745714,0.0,0.0,4.899559039686428,0.0,0.0,6.859382655561,0.0,0.0,0.0,0.0,0.9799118079372857,0.0,12.738853503184712,0.0,0.0,0.0,0.0,7.839294463498286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799118079372857,0.0,0.9799118079372857,0.0,0.0,0.0,19.598236158745713,0.0,0.0,0.0,0.9799118079372857,13.718765311122,0.0,0.0,4.899559039686428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.35276825085742,418
LBN,Lebanon,2,3/16/21,11755,21.26754572522331,0.8507018290089324,12.760527435133985,24.67035304125904,0.0,39.98298596341982,11.05912377711612,0.0,7.656316461080392,6.8056146320714594,0.0,0.0,2.552105487026797,1.7014036580178649,0.0,0.0,7.656316461080392,0.0,0.0,0.8507018290089324,0.0,0.0,0.0,0.0,0.0,1.7014036580178649,27.222458528285838,4.253509145044662,1.7014036580178649,7.656316461080392,0.0,0.0,0.8507018290089324,0.0,0.0,0.0,3.4028073160357297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7014036580178649,0.8507018290089324,0.0,0.0,0.0,0.0,0.0,0.0,9.357720119098257,0.0,0.0,0.0,5.954912803062527,2.552105487026797,0.0,0.0,8.507018290089324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.27860484900043,422
LSO,Lesotho,1,1/20/17,11402,6.139273811611998,0.8770391159445712,25.434134362392562,6.139273811611998,0.0,49.991229608840555,16.66374320294685,5.262234695667427,7.016312927556569,0.8770391159445712,0.0,0.0,0.0,0.0,0.0,0.0,2.6311173478337135,0.8770391159445712,0.0,11.401508507279425,0.0,0.0,0.0,0.0,1.7540782318891424,0.0,17.540782318891424,7.016312927556569,0.0,0.0,0.0,2.6311173478337135,0.8770391159445712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8770391159445712,0.0,0.0,0.0,6.139273811611998,0.0,0.8770391159445712,0.0,0.0,0.0,0.0,25.434134362392562,0.0,0.0,0.0,0.0,14.909664971057708,0.0,0.0,7.893352043501141,0.8770391159445712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6311173478337135,0.0,0.0,0.0,4.385195579722856,0.0,0.0,0.0,109.6298894930714,426
LBR,Liberia,2,8/4/21,33313,82.8505388286855,3.902380452075766,35.72179029207817,75.64614414793023,1.5009155584906793,50.43076276528682,11.707141356227298,0.9005493350944076,4.202563563773902,1.5009155584906793,0.0,0.0,0.0,1.2007324467925433,0.0,0.0,1.8010986701888152,0.0,0.9005493350944076,9.605859574340347,0.0,0.0,0.0,0.0,0.0,0.0,14.108606249812386,3.0018311169813585,0.0,46.82856542490919,0.0,0.9005493350944076,3.902380452075766,0.0,0.0,0.0,7.204394680755261,0.0,0.0,0.0,0.0,0.0,0.0,0.30018311169813583,0.0,0.30018311169813583,0.0,0.0,0.0,0.0,0.0,1.5009155584906793,12.607690691321706,0.0,0.0,0.0,0.0,1.8010986701888152,0.0,5.703479122264581,0.0,0.0,0.0,0.0,27.6168462762285,0.0,0.0,0.0,54.03296010566446,16.209888031699336,0.0,0.0,7.5045777924533965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9005493350944076,0.0,0.0,1.8010986701888152,0.0,0.0,0.0,0.6003662233962717,0.0,0.0,1.8010986701888152,223.63641821511123,430
LIE,Liechtenstein,1,9/20/17,1200,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,438
MDG,Madagascar,1,9/21/16,3512,62.642369020501135,2.847380410022779,56.94760820045558,62.642369020501135,0.0,39.86332574031891,8.542141230068337,8.542141230068337,5.694760820045558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.847380410022779,0.0,0.0,0.0,0.0,0.0,2.847380410022779,28.47380410022779,2.847380410022779,0.0,19.931662870159457,0.0,8.542141230068337,2.847380410022779,0.0,0.0,0.0,2.847380410022779,0.0,0.0,0.0,0.0,0.0,0.0,2.847380410022779,0.0,0.0,0.0,0.0,0.0,0.0,2.847380410022779,0.0,19.931662870159457,0.0,0.0,0.0,2.847380410022779,2.847380410022779,0.0,0.0,2.847380410022779,0.0,0.0,0.0,45.558086560364465,0.0,0.0,0.0,14.236902050113896,8.542141230068337,0.0,0.0,2.847380410022779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.847380410022779,0.0,0.0,0.0,0.0,0.0,179.38496583143507,450
MWI,Malawi,2,7/30/21,54120,14.227642276422765,4.065040650406504,17.36881005173688,2.9563932002956395,0.0,103.47376201034737,39.54175905395417,8.314855875831485,0.18477457501847747,57.649667405764966,0.0,0.0,0.0,0.0,0.36954915003695493,0.0,1.1086474501108647,0.0,0.0,13.303769401330378,0.0,0.0,0.0,0.0,3.5107169253510717,0.0,13.673318551367332,0.18477457501847747,1.2934220251293422,0.7390983000739099,0.0,3.695491500369549,3.1411677753141167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5543237250554324,0.0,0.0,0.0,1.4781966001478197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.271249076127125,0.0,0.0,0.0,0.0,0.0,0.0,16.62971175166297,0.0,0.0,0.0,11.640798226164081,18.8470066518847,0.0,0.7390983000739099,22.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.9238728750923872,0.0,0.5543237250554324,0.0,0.0,0.0,2.7716186252771617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.80709534368071,454
MYS,Malaysia,2,7/30/21,6470,44.822256568778975,0.0,30.911901081916536,68.00618238021639,0.0,38.639876352395675,9.273570324574962,6.182380216383308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.455950540958268,0.0,0.0,6.182380216383308,0.0,0.0,0.0,0.0,6.182380216383308,0.0,26.275115919629055,0.0,0.0,30.911901081916536,0.0,0.0,0.0,0.0,0.0,0.0,6.182380216383308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.091190108191654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.72952086553323,0.0,0.0,0.0,7.727975270479134,3.091190108191654,0.0,0.0,9.273570324574962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.091190108191654,0.0,0.0,0.0,142.19474497681608,458
MDV,Maldives,2,12/28/20,6395,67.24003127443315,0.0,100.07818608287724,32.838154808444095,0.0,75.05863956215794,1.5637216575449568,6.254886630179827,4.691164972634871,0.0,1.5637216575449568,0.0,0.0,3.1274433150899137,0.0,1.5637216575449568,1.5637216575449568,0.0,7.818608287724785,4.691164972634871,0.0,0.0,0.0,0.0,0.0,0.0,60.985144644253324,1.5637216575449568,0.0,23.455824863174357,0.0,1.5637216575449568,0.0,0.0,0.0,0.0,14.073494917904613,0.0,0.0,0.0,0.0,1.5637216575449568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5637216575449568,0.0,0.0,0.0,0.0,0.0,3.1274433150899137,0.0,18.764659890539484,0.0,0.0,0.0,29.710711493354182,0.0,0.0,0.0,32.838154808444095,4.691164972634871,0.0,0.0,1.5637216575449568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.073494917904613,0.0,1.5637216575449568,0.0,0.0,0.0,231.43080531665365,462
MLI,Mali,1,9/23/16,6880,1.4534883720930232,1.4534883720930232,13.081395348837209,0.0,0.0,40.69767441860465,24.709302325581394,5.813953488372093,1.4534883720930232,0.0,0.0,0.0,0.0,1.4534883720930232,0.0,0.0,0.0,0.0,0.0,21.802325581395348,0.0,0.0,0.0,0.0,1.4534883720930232,0.0,14.534883720930232,0.0,0.0,0.0,0.0,4.3604651162790695,1.4534883720930232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.174418604651162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,13.081395348837209,0.0,0.0,0.0,1.4534883720930232,4.3604651162790695,0.0,0.0,8.720930232558139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66279069767441,466
MHL,Marshall Islands,2,12/31/20,1328,15.060240963855422,0.0,52.71084337349397,22.59036144578313,0.0,37.65060240963855,15.060240963855422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.530120481927711,0.0,0.0,0.0,0.0,0.0,0.0,22.59036144578313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.060240963855422,7.530120481927711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65060240963855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59036144578313,0.0,0.0,0.0,0.0,0.0,0.0,7.530120481927711,0.0,0.0,0.0,0.0,0.0,120.48192771084338,584
MRT,Mauritania,2,10/12/21,29784,40.290088638195,1.3430029546065,17.459038409884503,38.947085683588504,0.0,55.06312113886651,17.459038409884503,16.78753693258125,2.3502551705613755,3.0217566478646254,0.0,0.0,0.0,0.0,0.0,0.0,11.079774375503627,1.0072522159548751,0.67150147730325,23.838302444265377,0.0,0.0,0.0,0.0,0.0,0.0,19.80929358044588,2.3502551705613755,0.0,16.78753693258125,0.0,13.094278807413376,0.67150147730325,0.0,0.0,0.0,1.6787536932581253,0.0,0.0,0.0,0.0,0.0,0.0,4.0290088638195005,0.0,1.3430029546065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0290088638195005,2.686005909213,0.0,0.0,0.0,0.0,0.0,15.108783239323126,0.0,0.0,0.0,18.13053988718775,8.393768466290625,0.0,0.0,8.058017727639001,0.0,0.0,0.0,0.0,0.67150147730325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.45984421165724,478
MUS,Mauritius,2,10/5/21,22172,52.769258524264835,2.7061158217571712,67.65289554392928,52.318239220638645,0.9020386072523904,36.53256359372181,8.118347465271514,8.118347465271514,4.059173732635757,0.0,0.0,0.0,0.0,2.7061158217571712,0.0,1.8040772145047808,2.7061158217571712,0.9020386072523904,2.7061158217571712,5.4122316435143425,0.9020386072523904,0.0,0.0,0.0,6.314270250766733,0.0,23.904023092188343,1.3530579108785856,0.0,29.767274039328882,0.0,0.9020386072523904,2.7061158217571712,1.8040772145047808,0.0,0.0,16.236694930543027,0.0,0.0,0.0,0.0,0.0,0.0,1.3530579108785856,0.9020386072523904,0.9020386072523904,0.0,0.0,0.0,0.0,1.8040772145047808,0.9020386072523904,4.961212339888148,0.9020386072523904,0.0,0.0,0.0,2.7061158217571712,0.0,0.0,4.059173732635757,0.0,0.0,0.0,25.708100306693126,0.0,0.0,0.0,19.393830055926394,5.4122316435143425,0.0,0.0,3.1571351253833666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.059173732635757,0.0,0.0,0.0,0.0,0.0,0.0,7.667328161645318,2.255096518130976,0.9020386072523904,0.0,0.0,0.0,187.173011004871,480
MEX,Mexico,2,12/30/20,49751,9.849048260336476,0.0,23.517115233864647,5.02502462262065,6.030029547144781,83.41540873550281,16.28107977729091,3.417016743382043,1.0050049245241301,8.040039396193041,0.0,0.0,1.0050049245241301,0.0,0.0,0.0,0.201000984904826,0.0,2.0100098490482603,3.417016743382043,0.0,0.0,0.0,0.0,3.0150147735723904,0.0,50.25024622620651,1.0050049245241301,0.0,4.623022652810999,0.0,0.402001969809652,0.0,0.0,0.0,0.0,3.6180177282868686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4070068943337823,0.6030029547144781,0.0,0.0,0.0,0.0,0.0,6.030029547144781,0.0,0.0,0.0,0.0,0.0,2.8140137886675647,0.0,0.0,2.8140137886675647,0.0,0.0,0.0,9.447046290526822,0.0,0.0,0.0,3.8190187131916944,17.88908765652952,0.0,0.0,12.864063033908865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8140137886675647,0.0,1.4070068943337823,0.0,0.0,0.0,139.49468352394928,484
FSM,Micronesia,1,9/15/16,1056,0.0,0.0,0.0,0.0,0.0,75.75757575757576,0.0,0.0,9.46969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.93939393939394,0.0,0.0,0.0,0.0,0.0,0.0,47.34848484848485,9.46969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.22727272727272,583
MDA,Moldova,2,3/4/20,54251,2.0276123942415807,0.0,20.644780741368823,1.4746271958120587,0.0,50.50598145656301,10.875375569113933,3.5022395900536396,2.2119407937180884,4.055224788483161,0.0,0.0,4.055224788483161,0.3686567989530147,0.0,0.0,0.7373135979060293,0.3686567989530147,1.1059703968590442,7.926121177489816,0.0,0.0,0.0,0.0,0.9216419973825367,0.0,25.990304326187537,1.8432839947650734,0.0,0.0,0.0,1.4746271958120587,0.0,0.0,0.18432839947650734,0.0,0.5529851984295221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3686567989530147,0.0,0.0,0.0,0.0,0.5529851984295221,0.0,0.0,0.0,0.0,0.0,0.0,2.580597592671103,0.0,1.6589555952885662,0.0,0.0,0.0,0.0,18.80149674660375,0.0,0.0,0.0,0.0,6.082837182724742,0.0,0.0,7.926121177489816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7373135979060293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3686567989530147,0.0,0.3686567989530147,0.0,89.03061694715305,498
MCO,Monaco,2,12/28/20,7002,28.563267637817766,1.4281633818908883,58.554698657526416,27.13510425592688,0.0,38.56041131105398,9.997143673236218,4.284490145672665,12.853470437017993,1.4281633818908883,0.0,0.0,0.0,0.0,0.0,1.4281633818908883,0.0,0.0,11.425307055127107,8.56898029134533,0.0,0.0,0.0,0.0,0.0,0.0,28.563267637817766,9.997143673236218,0.0,27.13510425592688,0.0,0.0,0.0,0.0,0.0,0.0,4.284490145672665,0.0,0.0,0.0,1.4281633818908883,0.0,0.0,4.284490145672665,0.0,0.0,0.0,0.0,0.0,0.0,5.712653527563553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.284490145672665,0.0,1.4281633818908883,0.0,0.0,0.0,34.27592116538132,0.0,2.8563267637817766,0.0,17.13796058269066,0.0,0.0,0.0,5.712653527563553,0.0,0.0,0.0,0.0,0.0,0.0,1.4281633818908883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4281633818908883,0.0,0.0,0.0,0.0,0.0,172.80776920879748,492
MNG,Mongolia,2,10/13/20,2754,14.524328249818446,0.0,29.04865649963689,14.524328249818446,0.0,47.204066811909954,36.31082062454612,14.524328249818446,18.15541031227306,14.524328249818446,0.0,0.0,0.0,14.524328249818446,0.0,0.0,7.262164124909223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15541031227306,3.6310820624546114,0.0,0.0,0.0,7.262164124909223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.262164124909223,0.0,0.0,0.0,0.0,0.0,29.04865649963689,0.0,0.0,0.0,0.0,7.262164124909223,0.0,0.0,36.31082062454612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.262164124909223,0.0,0.0,0.0,152.5054466230937,496
MNE,Montenegro,2,6/15/21,17625,13.049645390070923,0.0,6.24113475177305,14.751773049645388,0.0,43.687943262411345,19.29078014184397,14.751773049645388,0.0,5.673758865248227,0.0,0.0,0.0,0.0,0.0,0.0,5.673758865248227,0.0,0.0,2.269503546099291,0.0,0.0,0.0,0.0,13.617021276595745,0.0,34.60992907801419,0.0,0.0,3.404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,5.673758865248227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.5673758865248227,0.0,0.0,0.0,1.702127659574468,1.1347517730496455,0.0,0.0,15.886524822695035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1347517730496455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7517730496454,499
